username,rating,comment,time,product,sentiment
aan_denboy,4,"warnasesuai
fungsibaik
fiturcepat",2024-08-27 11:35:17,cable,positive
5f6r1twsls,4,"warnasesuai
fungsiiya
fiturokey bagus",2024-12-19 04:49:00,cable,positive
nofiansyah965,5,"warnamenarik
fungsibagus
fitursesuai",2024-09-11 11:26:59,cable,positive
jancokjancok592,5,"warnasesuai
fungsimengecas
fiturbagus",2024-12-21 14:00:22,cable,positive
desi.5,5,"warnasesuai
fungsinormal
fiturcepat",2024-10-18 15:11:49,cable,positive
qistina9,5,"warnasesuai
fungsibagus
fiturbagus",2024-09-30 00:57:25,cable,positive
5wmmxbuvuo,5,"warnasesuai
fungsioke
fituroke",2024-09-22 09:51:06,cable,positive
edieyradial,4,"warnasesuai
fungsibaik
fiturberguna",2024-10-01 11:07:37,cable,positive
fvnbc5nx3m,3,"warnasesuai
fungsibagus
fiturbagus",2024-12-18 05:01:06,cable,neutral
bc3e7nzj71,5,"warnasesuai
fungsibaik
fiturbagus",2024-12-04 23:44:09,cable,positive
excthpy1079,5,"warnablue

bagusss",2024-12-12 12:13:09,cable,positive
midarusminar,5,"warnaok
fungsiok
fiturok",2024-09-16 08:02:52,cable,positive
rusliboys1997,5,"warnaok
fungsiok
fiturok",2024-08-30 10:06:29,cable,positive
xh6aj6e44c,5,"warnaok
fungsiok
fiturok",2024-12-02 01:35:04,cable,positive
veranitaindrianti559,5,"warnaungu
fungsingecas
fiturberguna

pas",2024-12-03 04:34:00,cable,positive
_sc11oxvtj,5,"warnaoke
fungsioke
fituroke",2025-01-12 14:09:49,cable,positive
sriwinartiwg,1,ku minta warna pink d kasih malah putih,2022-11-19 02:06:07,cable,negative
mikopedes,5,"warnakuning
fungsibuat bgecas
fiturbagus",2024-12-22 06:04:32,cable,positive
midarusminar,5,"warnahitam
fiturok",2024-07-03 07:28:23,cable,positive
ichzan12,4,"fungsibaik

oke",2024-05-28 18:51:46,cable,positive
selvypuspita20,5,fungsibagus banget,2024-06-29 20:51:54,cable,positive
scndhand562,5,fitur terbaikbagus,2024-03-20 11:44:00,cable,positive
yohannes4567,5,fitur terbaikbagus,2024-03-01 07:46:05,cable,positive
ristaa653,5,warnamenarik,2024-12-30 08:19:26,cable,positive
inoi01,4,fungsibagus,2024-10-08 04:49:28,cable,positive
wclzdw06n_,5,,2024-10-14 10:31:11,cable,positive
azfie03,5,sepadan dengan hargaya,2024-05-03 09:55:47,cable,positive
talitaalmas,4,warnacantik warna pink,2024-09-05 13:22:30,cable,positive
zhafiraramadhanhamdani,5,sepadan dengan hargaya,2024-02-15 09:48:24,cable,positive
marliyahbukhori80,5,sepadan dengan hargaok,2023-04-17 12:02:37,cable,positive
kulopsepacar,5,"warnabagus
fungsi",2024-09-19 00:30:30,cable,positive
ivahmutiara,5,fungsibgus,2024-07-02 06:02:04,cable,positive
ikasetiaputri208,5,warnabagus,2024-09-26 07:14:48,cable,positive
clarapramadita,5,fitur8,2024-10-14 07:24:46,cable,positive
khaerulfahmi400,4,warnaoke,2024-11-27 10:05:07,cable,positive
sitii_mutmainahh,5,"warnalucuuuu
fungsibagusss
fiturbergunaa",2024-08-31 08:18:23,cable,positive
r*****a,5,"fitur terbaikbagus

mantap",2024-03-30 13:50:29,cable,positive
jx2exiouk7,5,"warnabagus
fungsibaik
fiturgood",2024-09-07 05:23:43,cable,positive
xl0ht_wqp0,5,"warnabaik
fungsibaik
fiturbaik",2024-11-13 12:28:49,cable,positive
ikasoedoro,5,"warnabagus
fungsibaik
fiturbgus",2024-11-28 10:26:27,cable,positive
kya_mukenah,5,sesuai deskripsipengiriman cepat ,2023-12-25 05:53:25,cable,positive
tissa112,5,"warnahijau

makasih kak",2024-10-01 05:33:02,cable,positive
bintang5764,4,sepadan dengan hargaiya,2024-04-02 16:07:18,cable,positive
a*****a,5,top markotop,2024-12-11 14:12:58,cable,positive
irharasqa,5,"warnawrna menarik
fungsiok
fiturok",2024-09-15 06:49:00,cable,positive
1ehyk8ns1a,5,"warnabagus
fungsisangat baik
fiturok",2024-11-07 11:37:52,cable,positive
ahmadsuluh,5,"warnamenarik
fungsibaik
fiturbagus",2024-10-09 09:42:02,cable,positive
user3929939392,5,"warnabagus
fungsibaguusss
fiturbagus",2024-09-18 10:02:34,cable,positive
azzamandryansah,5,"warnabagus
fungsibagus
fiturbagus",2024-12-06 07:57:50,cable,positive
nadhiramaulidina236,4,"warnaindah
fungsibaguss
fiturindah",2024-09-22 05:52:55,cable,positive
il8st1mdau,5,"fungsibagusss
warnaungu",2024-05-03 10:18:48,cable,positive
t*****8,3,"kabel tidak bisa konek 
kecewa",2022-07-14 02:38:04,cable,neutral
maharaniramadian2208,5,warnasesuai,2024-10-22 12:57:17,cable,positive
luckyanasoplanit,5,warnasesuai,2024-12-28 03:03:34,cable,positive
r*****a,5,mantappp,2022-07-22 11:11:30,cable,positive
y*****n,5,bagus realpick,2024-12-17 03:51:26,cable,positive
nuria_wati,5,warnasesuai expetasi,2024-12-11 15:36:03,cable,positive
ardhydjafar508,5,"fungsimantap
warnaok
fiturunik

amanah",2024-06-30 03:54:17,cable,positive
rafifcahyapratama,5,warnasangat bagus,2024-12-11 06:19:59,cable,positive
f*****t,5,makasih,2024-06-08 15:42:12,cable,positive
gdgobnomcs,5,"fungsisesuai

baguss",2024-09-12 03:15:59,cable,positive
r*****6,5,"warnapink

bagus banget",2024-10-13 05:14:16,cable,positive
lukmaneren19,5,"warnabagus
fungsilancar
fituroke",2024-10-30 22:26:46,cable,positive
nurhasanahcicay,5,oke bagus,2022-10-07 12:07:07,cable,positive
d*****9,4,ga sesuai sama fotonya ,2023-07-02 08:02:45,cable,positive
paezal08,4,yg hijau gk  bisa nyala kak,2024-08-09 13:08:49,cable,positive
dhevan1019,1,batre ke isinya lama bgt,2024-12-28 05:51:04,cable,negative
zainbejen,2,igisinya lama buanget  sesuai harga kali ,2024-11-01 10:13:49,cable,negative
remoncakep,4,sepadan dengan hargaiya,2023-05-25 08:29:21,cable,positive
bungab1natang58,5,terima kasih seller,2023-12-21 20:28:15,cable,positive
p*****8,5,"warnahitam
fungsibaik
fiturbagus

terpakai",2024-12-20 06:59:09,cable,positive
s*****l,5,"sepadan dengan hargayup

bagusss",2022-08-13 04:44:59,cable,positive
c*****6,4,ok,2024-01-04 14:23:27,cable,positive
rahmatsaleh2023,5,terima kasih,2024-12-06 11:21:22,cable,positive
m*****2,5,okbgt berfungsi dengan baik,2024-07-03 18:36:54,cable,positive
xfg23ms2zn,3,"warnaungu
fungsicas nya lama
fiturkurang",2024-12-21 02:24:22,cable,neutral
leonar999,5,mantap,2022-04-18 02:42:13,cable,positive
93_3gfztsv,3,"sepadan dengan hargagood

good",2023-03-30 10:56:25,cable,neutral
jabrikstia,5,barang lumayan pengiriman bagus,2022-09-15 07:42:21,cable,positive
uwaiz_alkarni03,4,sangat bagus,2024-08-20 20:34:33,cable,positive
m*****7,5,"warnabagus
fungsiberfungsi
fiturberguna",2024-10-31 11:01:16,cable,positive
luvitzparfumori,5,over all goodmaaci kakak ,2022-11-04 14:19:36,cable,positive
o*****5,2,fungsitidak penuh² batrai nya,2025-01-06 22:57:35,cable,negative
19_rf5xr6y,5,barang sampai sangat puas,2024-02-26 10:50:37,cable,positive
evievilet,5,fitur terbaiktv,2022-08-22 23:09:00,cable,positive
wr4_7qpd7q,5,barang dan kurir ok,2022-06-09 08:03:04,cable,positive
yantidira10,5,sepadan dengan hargamurah,2022-08-05 14:50:13,cable,positive
alya_rega05,5,baguss bangett lochhhh,2024-10-03 13:20:40,cable,positive
bellaarief377,5,fitur terbaikbaik,2022-08-07 07:18:36,cable,positive
ray1996ss,5,fitur terbaikbaik,2022-07-18 03:41:24,cable,positive
kayraahasibuan,5,bagus,2023-12-12 16:00:50,cable,positive
m*****4,5,fitur terbaikgood lah,2023-02-01 18:03:06,cable,positive
fikrymaulana04,3,sesuai harga kurang bagus pengisian nya lambat,2025-01-16 13:16:30,cable,neutral
n*****7,5,"fitur terbaik

bagus",2022-10-08 18:05:39,cable,positive
mulyawan21,5,sepadan dengan hargasesuai,2023-04-01 21:26:22,cable,positive
mfahmy212,5,tidak mengecewakan sesuai harapan pasti,2022-09-08 05:37:17,cable,positive
ciyebacote,5,aseli sekali aku suka murah banget seriusan deh rekomendasi banget seriusan,2025-01-06 01:39:35,cable,positive
denileo,5,fitur terbaikpatennn,2022-06-26 09:50:07,cable,positive
23x33lz7ho,5,sepadan dengan hargaiya,2023-03-26 04:39:19,cable,positive
askarabareto,4,"warnahitam
fiturpengisiannya lambatt",2024-09-17 10:57:09,cable,positive
izo4daqhx4,1,br dtg ga berfungsi,2024-08-13 03:17:21,cable,negative
a*****9,5,bagusss real picture,2022-05-11 17:07:36,cable,positive
a*****d,5,bagus bangeeeeeeeeeeeeeeet next mau beli lagi,2022-05-17 09:42:04,cable,positive
aliakbarrajsanjani,5,belum dicoba,2022-04-02 04:46:25,cable,positive
tasserutsurakarta,5,bagus tapi salah lesan,2025-01-09 23:46:06,cable,positive
b*****z,5,sdh d coba bagus,2022-05-01 11:45:41,cable,positive
denishandika787,2,saya ngecas makin nurun,2024-09-17 13:11:32,cable,negative
r*****n,5,berfungsi,2023-01-01 12:29:55,cable,positive
a*****i,2,rada rada,2022-07-03 13:41:45,cable,negative
f*****n,5,bangus bangged deh,2023-01-08 03:40:34,cable,positive
b*****5,5,mantul mantap betul,2022-07-19 05:30:45,cable,positive
a*****3,4,lumayan,2022-07-16 06:02:21,cable,positive
yayahasrariah963,5,bagusss bangett,2022-10-03 14:17:09,cable,positive
4emokhsnhj,5,pesanan belum saya terima,2024-12-08 19:32:26,cable,positive
ayudeaapr.21,1,gaada barangnya ga dikirim,2023-12-19 13:06:52,cable,negative
syukur1119,1,engga fungsi engga ngecharge,2023-06-24 06:23:55,cable,negative
gggggggh062,5,"warnabiru
fungsilambat dikit
fiturberguna",2024-10-16 05:06:33,cable,positive
r*****5,1,ga dikirim,2025-01-05 10:47:22,cable,negative
hanhandy004,5,sesuai,2022-06-11 10:01:47,cable,positive
faiz0106,5,mantap,2022-07-18 08:09:06,cable,positive
kobahjak,5,mantap,2023-01-10 14:32:00,cable,positive
apriliyanpurnama,3,mantap,2023-02-11 01:03:36,cable,neutral
premabahtiar,5,produk bagus dan sesuwai,2022-07-13 03:49:40,cable,positive
mutiaravannesha,5,ykiii,2022-07-09 06:38:47,cable,positive
a*****u,5,we,2022-11-14 02:33:54,cable,positive
bapakoib,5,oke,2022-12-03 11:46:46,cable,positive
ardianmd967,5,okok,2022-12-22 07:24:55,cable,positive
yudaxz89,5,top,2022-07-26 15:47:19,cable,positive
vivi471,5,bagusss,2022-05-29 11:26:54,cable,positive
mellliiiii31,5,baguss,2022-05-12 04:27:24,cable,positive
arum0403,5,bagus,2022-10-14 02:41:18,cable,positive
f*****a,5,tury,2022-08-18 07:13:03,cable,positive
yusufachmad873,5,baik,2023-01-06 08:44:17,cable,positive
4btzrto7yt,5,good,2022-06-11 14:19:18,cable,positive
galeri_bossman,5,jos,2022-07-09 02:04:36,cable,positive
y*****3,3,hm,2022-07-27 11:35:48,cable,neutral
hendranuke,5,sesuai pesanan ,2022-11-08 15:58:08,cable,positive
gusrien70,5,sesuai dengan harapan ,2022-10-10 13:02:29,cable,positive
ahmadqbay,5,sesuai pesanan,2023-03-31 01:45:50,cable,positive
a*****_,5,sesuai pesanan,2022-05-13 09:50:19,cable,positive
y*****6,5,"warnaungu
fungsibaik
fiturbagus

d pake k yg laon ok
cma pas d pake k tab samsung ga masuk
mungkin tab nya udh abis bgt kali ya jdi g mau ngisi
tapi sejauh ini ok ko murah lagi",2024-12-09 16:29:49,cable,positive
asepsugianto530,5,"fungsisemua berfungsi dengan baik dan normal
warnahitam sesuai pilihan
fiturok

alhamdulillah pesanan sudah diterima dan berfungsi dengan baik semua makasih atas toko dan sellernya yg amanah salam sehat dan sukses selalu",2024-06-25 06:42:32,cable,positive
p*****s,2,"fungsibelum dicoba
warnasesuai
fiturbarang tdk sesuai di etalasegbrvideo

pesanan sdh sampai dgn baikkomplitseller gercep
cuma sayang produk tidak sesuai etalasegbrvideo
packing kurang aman dan juga bukan bubble wrap yg dipesan dietalase
perbaiki gan",2024-06-21 07:15:34,cable,negative
e*****i,5,"warnasangat bagus dan sesuai dengan gambar
fungsibekerja dengan baik sesuai dengan deskripsi
fiturdukungan pengisian cepat

udah dua kali beli disini ga pernah ngecewain  fast charger jugaaa pokoknya lope seribu dehhhh ",2024-12-06 10:29:31,cable,positive
liayuliawatisetiawan,5,"warnacerahh
fungsibagus
fiturok

kwalitas produk bagus produk ooriiginal respon penjual baik pengriman baik kulir baik",2024-09-23 00:17:50,cable,positive
r*****7,5,"fungsibaik
warnasesuai
fiturbagus

barang belum aku coba mudah2 an berjalan dengan baik",2024-06-10 04:09:44,cable,positive
i*****y,5,"fungsisesuai
warnabagus
fiturberguna

alhamdulillah paketnya sdh sampai dengan selamatmaaf barangnya sdh d kirim utk kadotoko sgt amanah pengiriman sgt cpt mksh seller makasih abang kurir",2024-06-21 11:12:54,cable,positive
n*****1,5,alhamdulillah paketnya sudah datangharga murah tapi kualitas ok bangetbelanja d toko ini selalu puasbarangnya kumplitterimkasih kakak,2024-04-26 14:00:49,cable,positive
a*****o,2,beda kualitas yg dipesan  ungu jayg ada tulisan cablelain gk ada semua,2024-09-23 14:33:07,cable,negative
ayulsr_27,5,"warnahitam putih
fungsioke
fituroke

alhamdulillah sudah sampai paketnya alhamdulillah lancar semuanya",2024-09-28 10:31:08,cable,positive
anggisucialestani824,5,"fungsibekerja dengan baik sesuai dekskripsi
warnaputih

pengiriman nya cepet banget hrus nya smpe nya kemaren cuma kurirnya nyebelin baru smpe skrang barang murah cuma 2000 rupiah loh sellernya juga ramah dilayanin dengan baik top daah yaa makasih min",2024-07-03 08:50:07,cable,positive
z*****_,5,pengiriman cepatbarang amanthank seller dan kurir ,2024-09-24 12:09:20,cable,positive
s*****3,5,"produk bagus
datang sesuai pesanan
terimakasih seller",2024-06-28 01:44:28,cable,positive
m*****0,5,"fungsisdh dicoba dan berfungsi dengan baik
warnamenarik
fiturbagus

alhamdulillah pesanan sdh sampai dpt flash sale lg dengan harga yg murah tapi kualitas tidak murahan dan sdh dicek brng tidak ada yg cacatsdh dicoba dan semua berfungsi dengan baikmudah² an awet thanks seller dan  abang kurirrecommended dh pokoknya ",2024-06-05 17:46:24,cable,positive
reynoldpoltak,5,"sepadan dengan hargatermurah dikelasnya namun kualitas nya ok punya
fitur terbaikmantap surantap",2024-05-20 03:50:29,cable,positive
tryanviraputri,5,sangatt bagus harga murah top sekali sangat bagus murah meriah,2024-06-30 17:55:27,cable,positive
wulan_anantaa,5,"warnabaik
fungsiberfungsi dengan baik semua nya
fiturbaik fast charging

alhamdulillah sampai dengan cepat hanya 2 hari sampai mantap harga murce toko gercep pokoknya rekomen disini adminnya amanah thank you min",2024-09-25 11:58:20,cable,positive
r*****0,4,"warnaungu
fungsikabel data
fiturbaik

paket datang sesuai pesanan packing aman harga dpt diskon warnanya lucu udh 2 apa 3 kali beli distore ini thx yaw",2024-12-15 10:07:07,cable,positive
windayasti,5,"warnahitam
fungsiberoperasi sesuai harapan
fiturbagus

alhamdulillah barang udah sampe dengan selamat tanpa ada lecet sama sekali dan sangat cocok pas di pake semoga tahan lama lupa vidio unboxing makasih seller",2024-09-26 10:56:45,cable,positive
qorry_des,5,barang sesuai pesanan berfungsi dengan baik semoga awet,2025-01-02 05:21:29,cable,positive
f*****9,2,"fitur terbaikg
sepadan dengan harga1

hm harganya murah si ya jadi ya mau bagaimana lagi lemot kurang lama lama banget ngisi nya yang penting tema nya casan aja dah inimah ngecas nya lama amat abis tu rusak ga keisi isi cuma kepake sekali",2024-04-29 13:23:52,cable,negative
valenwldr12,5,"warnaputih
fungsibaik
fiturbaik

baru sampe langsung dicoba alhamdulillah berfungsi dengan baik ngecasnya jg cepet naiknya dpt harga 5rb 2  lebih murah drpd ditoko 15rban cm satu hehe makasih seller",2024-09-17 05:47:17,cable,positive
dwi.setiawaty2710,4,"warnaputih
fungsibekerja dengan baik
fiturbagus dan menarik

pesanan sudah diterima dengan kondisi baik pengiriman nya agak lumayan lama tapi barang sesuai dengan pesanan bagus berfungsi dengan baik ",2024-12-25 07:58:58,cable,positive
anggunsahara,5,barang bagus murah meriah mantap deh pokonya mantap banget,2024-05-09 18:55:27,cable,positive
ih5knpr9dj,5,barang sudah di terima dengan baik di tangan pemesanan tidak ada kerusakan pada barang di karenakan pengemasan yang sangat rapih sehingga sehingga membuat barang aman sampe di tangan konsumen,2024-04-17 08:48:19,cable,positive
dianshena07,5,"warnamenarik
fungsiberfungsi
fiturfast charging 500wat

berfungsi layaknya iklan",2024-09-26 10:58:01,cable,positive
dheananda1207,5,"warnamenarik dan ceria
fungsibekerja dengan baik sesuai dengan deskripsi
fiturdukungan pengisian lumayan

makasih seller udah berapa kali pesan disini semoga selalu amanah",2024-12-13 08:12:37,cable,positive
y*****i,5,"warnamenarik dan lucu
fungsibekerja sesuai dengan deskripsi
fiturbagus dan berguna

baru bbrp minggu dipake uda ga bisa lg tp dgn harga segitu bagus lh makasii min",2024-09-26 09:48:59,cable,positive
mischa109,5,"warnasesuai gambar
kegunaanberfungsi dengan baik

bagus berfungsi juga waktu di cas hp nya di kabel nya juga ga ada noda atau bekas lecet pengiriman juga cepat",2024-08-14 08:16:54,cable,positive
bxn3x2ewbl,3,"warnaputih
fungsiuntuk mengecas hp

untuk tampilan nya udah bagus tapi untuk mengecas nya lambat padahal kalau pakai kabel yang lainnya cepet ngecasnya tapi ya sesuai sama budget nya",2024-12-09 14:31:55,cable,neutral
nurhans37channel,5,"fitur terbaikkenceng casnya
sepadan dengan hargasangat worth it

langganan udh 4x pesen disini gk pernah ngecewaain semoga amanah terus ya",2024-05-09 05:50:39,cable,positive
i*****l,5,"sepadan dengan hargamumermurah meriah
fitur terbaikberjalan dgn lancar

sesuai dgn yg d pesantdk mengecewakannggak neko mantap betul",2024-05-09 16:51:31,cable,positive
naura_khoiriyah,5,"warnabagus
fungsiberfungsi dengan baik
fiturberguna

beli disini murah kalau dikonter mungkin 10rbuan kalo disini 10rb dapat 45",2025-01-16 07:17:57,cable,positive
wulandaffa05,5,alhamdulillah pesanan saya sudah sampai dgn selamat warna sesuai pesanan cakep makasih ya shoppe n seller semoga sukses selalu ,2024-08-04 13:05:52,cable,positive
prasdita82,5,"fungsisemoga baik saja
warnasesuai
fiturbagus

barang sesuai orderan
paking aman
semoga gak ada yg troble
terimaksh seller",2024-05-01 10:15:46,cable,positive
rachelazkayra,5,"warnaok
fungsiok
fiturok

cocok untuk kebutuhan seharihari ukurannya yang kecil membuatnya mudah dibawabawa dan fungsinya yang universal membuatnya kompatibel dengan berbagai perangka",2024-09-23 03:43:14,cable,positive
nursanahnursanah958,4,"warnawaktu beli warna ungu
fungsibuat ngecas hp
fiturbagus dan berguna

kemaren beli langsung 2 dan ga kecewa sama barang nya",2025-01-07 13:06:43,cable,positive
itha1826,5,"warnawarnanya lucu
fungsibekerja dengan sesuai
fiturdukungan pengisian cepat

warnanya bagusberfungsi dengan baik",2024-12-18 08:24:19,cable,positive
h*****a,5,"sepadan dengan hargalumayan banget untuk agak segituu

nyampe cepet banget semoga awet dah terimakasih seller",2024-05-10 04:32:36,cable,positive
m*****4,5,"sepadan dengan hargadiluar nalar harganya
fitur terbaikbisa ngecas hp

bagus murah cantik warnyanya",2024-05-07 11:19:37,cable,positive
m*****7,5,"fungsibarang beroperasi sesuai harapan
warnasangat bagus sesuai gambar
kegunaanuntuk mengisi daya hp",2024-07-10 11:34:19,cable,positive
arveanarika,4,"sepadan dengan hargaiya
fitur terbaikterbauk sekali

alhamdulilah udah 2x order semoga semakin amanah tokonya",2024-05-07 07:18:57,cable,positive
maitsaly,5,"warnasesuaiboesanan gambar
fungsiperfungsi semua
fiturbagis",2024-09-23 02:45:43,cable,positive
1k2ks2ahe9,5,"fungsiblm di coba
warnahijau

barang nya sudah sampai packing nya aman tidak ada kerusakan makasih",2024-04-25 04:30:21,cable,positive
akhmedsaefulloh,5,"warnasesuai pesanan
fungsibekerja dengan baik
fiturbagus

barang sesuai pesanan top markotop",2025-01-03 15:22:59,cable,positive
h*****_,5,"warnamantap
fungsi
fiturpengisian baterai cepat dengan menggunakan cabell produk ini",2025-01-08 09:48:43,cable,positive
xviuuu,5,"warnahijau

barangnya udh mendarat dengan selamatbagusss bggt alhamdulilah memuaskan",2024-09-27 14:52:14,cable,positive
melakrisna732,5,"warnawarna produk lucu lucu soft
fungsiberfungsi dgn baik
fiturpengisian lumayan cepat",2025-01-19 22:18:20,cable,positive
akhmedsaefulloh,5,"warnasesuai dengan ekspintasi
fungsiberpungsi dengan baik
fiturbekerja dengan baik",2025-01-03 15:25:02,cable,positive
_ubujp1rsf,5,"warnabagus sesuai sama yang di pesan
fungsibaik dan sesuai
fiturbagus",2024-12-08 08:19:51,cable,positive
m*****2,5,"fungsisangat berguna untuk kebutuhan seharihari
warnasangt menarik",2024-07-24 14:04:45,cable,positive
ameli416,5,"fitur terbaikbaik
sepadan dengan hargaiya

casannya lumayan panjang",2024-04-13 05:34:58,cable,positive
sherinna875,5,"warnasesuai
fungsiuntuk mencharge handfone
fiturbagus berfungsi dengan baik

amanah terimakasih seller dan kurirnya ramah",2024-10-01 01:35:35,cable,positive
7y86llovqa,5,"warnabagus banget
fungsiuntuk charger handphone
fiturefisien",2024-12-27 07:19:09,cable,positive
x9pfuf7361,5,sedikit kecewa pesen 3 yg dua biasa yg satu type c tapi yg datang 3² nya biasa  padahal kan jelas itu harga nya beda kan,2025-01-17 07:08:39,cable,positive
renatamrin,5,warna putih kabel berfungsi lumayan dapat gratis pas 2512,2024-12-28 02:39:42,cable,positive
