username,rating,comment,time,product
yenidarwint,5,Moga aja awet walau produk murah tapi kualitas gx muraha. Thanks min,2022-06-27 13:37:12,cable
tri.kusumawati13,5,Bagus. Tp sayang ga taunya beda ama yg aku mau. Charger hp ku yg gede samsung A9. Jd ga bisa dipake deh ama aku..hi..hi..,2022-07-20 06:16:36,cable
basrizainudin,5,"Barang ori, bagus. Harga murah, dapat promo. Walau terjadi sedikit permasalahan, respon penjual bagus.",2022-07-07 07:47:13,cable
ecacaca23,5,"Alhamdulillah paket sudah sampai dengan baik
Terimakasih ya 
Sukses terus penjualannya",2024-10-23 06:12:31,cable
r*****a,5,"Fitur Terbaik:Baik
Sepadan dengan Harga:Ok

Barang sesuai siiip...",2022-09-12 11:29:41,cable
alixyzz,4,"Warna:kuning

Ada lemot sedikit ny, TPI worit dengan harga yg terjangkau",2024-07-11 04:00:10,cable
j*****0,5,Pengiriman cepat pengemasan baik kabel dan handfree nya juga baik,2022-09-26 04:38:15,cable
burungkutilangkutilang,5,"Fitur Terbaik:warna nya lucu
Sepadan dengan Harga:sepadan

bagus baget",2023-06-25 03:52:40,cable
r*****l,5,Paket sudah diterima. Sesuai dgn yg dipesan. Packing aman.,2024-07-31 00:11:48,cable
b*****n,5,"Warna:hijau biru

Barang bagus cepat sampai sesuai keinginan terima kasih seller💯👍🏻",2024-12-04 06:13:28,cable
s*****t,5,Oke barang Murah dan berfungsi dengan baik cepat juga ngisinya untuk ketahanan nya belum tau,2022-05-27 06:36:01,cable
78rival80arkhanandika07joss,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:murah meriah

Pesanan sudah sampai barang bagus dengan harga murah meriah semoga awet",2023-04-03 01:19:37,cable
r*****i,5,"Fitur Terbaik:buat ngecas
Sepadan dengan Harga:sesuai

Makasih seller semoga selalu jadi toko yang amanah bgt",2023-03-18 11:28:51,cable
s*****a,5,"Sepadan dengan Harga:okey lah, warnanya lucu pinkeu pinkeu",2023-08-03 07:44:46,cable
a*****7,5,"Produk berfungsi dengan baik, warnanya soft lucu, harga murah",2023-11-27 09:19:01,cable
laelatulr17,5,"Fitur Terbaik:cukup
Sepadan dengan Harga:pas

Cepat kalau buat nge cas",2022-09-04 20:35:22,cable
2*****o,5,Produk sangat baik berkualitas dengan harga murah..semoga awet,2022-09-02 08:23:11,cable
g*****_,5,Paket sampai semua lengkap makasih seller saya suka paketnya,2024-03-14 03:15:04,cable
n*****2,5,"Barangnya bagus, nyala semuanya, pengiriman cepat sampai",2024-03-01 12:00:49,cable
deyianzha,5,"Fitur Terbaik:mantap
Sepadan dengan Harga:mantap

Oke banget, produk sesuai, harga murah, over all sempurna abiss. Terimakasih",2022-10-02 09:13:02,cable
i*****a,5,"Fungsi:baik
Warna:putih
Kegunaan:casan

Pengiriman cepat harga murah mantap pokonya",2024-07-10 12:39:20,cable
s*****y,5,"Warna:bagus
Fungsi:bekerja dengan baik
Fitur:bagus

cepat sampai,harga terjangkau,berfungsi",2024-11-13 14:41:32,cable
m*****_,5,"Fungsi:nge charger
Warna:unyuuu
Fitur:nge charger

unyu nya ga lebay ternyata😍😍",2024-06-13 04:02:12,cable
uan_suhaya,5,"Paket telah tiba dgn selamat, packing mantul dan jumlah produk sesuai,semoga terus amanah.thnks to seller shopee",2022-10-19 08:21:26,cable
fx_x9j5jcb,5,"Warna:ungu
Fungsi:baru di cek yg tiga,satu ngga fungsi
Fitur:blm tahu

warnanya bagus,satu rada ngadat sisanya berfungsi normal..sesuai harga,saya maklum..terimakasih",2024-09-08 07:28:24,cable
m*****6,5,"Warna:lilac
Fungsi:cas
Fitur:ya

Warna lucu ang ang ang ang ang dan memuaskan uhuy",2024-12-15 12:22:18,cable
fatimshop.22,5,"Alhamdulillah barang sudah sampai, gk ada yg cacat dan berfungsi dgn baik",2022-05-10 08:23:46,cable
belakirana12,1,"Warna:baguss
Fungsi:tidakk mengisi btrai dann lamaa
Fitur:jlekkk dann gaa bisaa berfungsi malahh nguranggg , gmn sii yg juall",2024-10-26 13:37:57,cable
,5,"Fitur Terbaik:bagusss
Sepadan dengan Harga:murah bangett

Pengiriman nya cepat bangettt deh baru maren di pesen besok nya dh nympe sore",2023-03-10 10:28:05,cable
b*****l,5,"Fitur Terbaik:Alhamdulillah Bekerja Dengan Baik
Sepadan dengan Harga:Sangat sepadan",2024-01-26 01:07:28,cable
silmiaisyah096,5,"Fungsi:kabel nya masuk
Warna:warna biru bagus

paket nya baru sampai tadi  cuma ngirim lama banget dan udah di coba juga kabel nya masuk semoga awet ya kabel data nya dan ga rusak amin",2024-07-20 05:41:21,cable
idanurlaela176,5,"Sepadan dengan Harga:alhmdulilah paket sudah sampai makasihhhhhhhhhhhh ntar kalo pesen mau di sisniii
Fitur Terbaik:baik

Bagus",2023-04-02 07:47:56,cable
icha_land,5,"Sepadan dengan Harga:harga sesuai , dan berfungsi dengan baik",2024-03-13 11:36:54,cable
romialexandria,4,"Fungsi:barang beroperasi sesuai harapan pemirsa
Warna:pink
Kegunaan:untuk mencharge hp",2024-07-26 08:16:45,cable
a*****a,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Alhamdulillah barang sudah sampai dengan selamat bagus terimakasih 👍",2022-07-13 06:33:01,cable
d*****0,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

worth it sii",2023-06-10 03:50:01,cable
liaangryni,5,"Fitur Terbaik:casan
Sepadan dengan Harga:sesuai

sesuai brang udah di coba cocok hnya sj ad satu yg dayanya kurang tp ok lah q suka",2023-07-04 09:59:43,cable
s*****9,5,"Warna:sesuai dengan pesanan
Fungsi:bekerja dengan baik
Fitur:berfungsi lancar",2024-09-30 12:43:52,cable
lilis_89,5,"Fungsi:bagus
Warna:bagus
Fitur:bagus

Kerdus penyok gak d kasih bable WAP",2024-06-29 06:43:56,cable
ijay_96,5,"Fitur Terbaik:seller amanah, kurir nya ramah,,, mantap matkatap 👍👍👍👍",2022-08-31 08:54:06,cable
sjhahaha,5,"Paketnyaaa sudah sampaaai, barangnya bagusss. Murmer juga thankss",2023-12-17 03:15:25,cable
zakiyakhumaira,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai

Alhamdulillah pesanannya sesuai ekspektasi",2023-02-06 06:34:08,cable
velnyoktfyn,5,"Sepadan dengan Harga:pas sama harga
Fitur Terbaik:bagus

Alhamdulillah cocok makasih yaa",2023-03-22 10:37:27,cable
yaznul_78,5,"Mantaaappp....paket diterima  dgn baik... Dan barang semua berfungsi dengan baik, thanks seller dan Shopee, I Like it...",2022-06-10 03:43:07,cable
rikasalamah24,5,"Alhamdulillah sampai dg selamat cuma dari warna ga sesuai, pesannya biru tapi yg Dateng tosca
Tapi gpp semoga awet n brfungsi dg baik...
Thanks🙏",2022-07-25 14:09:59,cable
h*****g,4,"Warna:banyak pilihannya
Fungsi:blm dicoba pengisiannya
Fitur:untuk pengisian batre hp

Salernya oke pesan 1 juga ttp dikirim ada harga ada kualitas semoga sesuai expetasi dn cepat untuk pengisian daya tidak mengurang terima ksih buat salernya semoga barokah amanah terima kasih buat kurirnya sehat sllu rejeki lancar.pesan Sudh diterima sesuai pesanan Dn warna .",2025-01-07 14:06:49,cable
styawan82,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Lumayan sesuai harga..",2022-07-02 18:33:49,cable
pnvazklp68,4,"Fitur Terbaik:baik

Kabel ny kurang satu yg warna ungu segitu aj saya cmn bilang",2023-11-27 11:41:00,cable
d*****h,4,Thx pesanan sudah sampai dirumah meski harus menunggu. Karna menunggu itu tidak enak.,2023-06-14 10:14:47,cable
dwialifia521,5,"Warna:sesuai pesanan
Fungsi:Alhamdulillah berfungsi dg bagus
Fitur:keren

Terima kasih paket sudah diterima semoga awet& amanah, kurir nya ramah kiriman cepat,ga nyesel beli di toko ini...",2024-10-09 16:37:08,cable
ryuevelyn,4,"Sepadan dengan Harga:harga murah
Fitur Terbaik:beli 3, yang satu besinya ada yg penyok 😭",2023-06-29 02:12:19,cable
panjisuryapramuda,2,"Warna:sesuai
Fungsi:bekerja dengan baik
Fitur:normal

saya kasih 2 bintang, buat produknya tapi buat kang paket saya kasih 4, saya mesan type c tapi yang datang malah micro usb, jadi gabisa ngecas deh :)",2024-11-08 11:50:12,cable
fy57oqn_m4,4,"Sepadan dengan Harga:harga nya sesuai dengan kualitas nya
Fitur Terbaik:Bagus",2024-03-23 04:36:02,cable
reynaaprilia04,5,produk original harga produk sangat terjangkau pengiriman sangat cepat,2022-08-30 05:57:47,cable
m*****4,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Oke pengiriman cepet. Sesuai warna. Makasi kaka
Sukses selalu kaka. bagus warna bagus
Packingnya juga aman banget. Thanks you kaka",2022-08-17 09:07:27,cable
z*****0,4,"Belum tahu berfungsi apa ngga, tapi warna yang dikirim bagus sesuai keinginan, pengirimannya lama",2022-05-10 16:48:50,cable
c*****8,5,Barang sudah sampai ...pengiriman cepat dan sudah langganan order disini ...terima kasih ya ..next time pasti order lg ...sukses selalu,2022-09-10 05:37:24,cable
nengaisah_,5,"Sampe dgn selamat, pengiriman nya sangat sangat cepat GK nyampe sehari barang juga bagus cuma kantongnya aja ada sedikit bolong tapi dalemnya bagus,untuk harga segitu wortit lah ya,warna juga sesuai",2024-10-20 06:47:58,cable
f*****y,5,"Kualitas produk baik, kecepatan pengiriman baik, harga produk baik",2022-06-09 22:58:56,cable
aidhathepooh,5,"Fungsi:lum d coba
Warna:pink
Fitur:oce

Qu salah beli kabel data nya jadi gak di pakai dech",2024-06-05 05:49:37,cable
d*****a,5,Jikag ke abg la abg sobuik ka sapoun di Indonesia girl band Korea boy band Korea boy not be found at our e,2022-12-04 06:33:22,cable
gustyirolan,4,"Warna:warna sesuai dengan ekspektasi
Fungsi:berguna dan berfungsi dengan baik cuman pengisian dayanya lumayan lama
Fitur:menurut saya sih kualitasnya sesuai lah sama barga",2024-12-13 11:40:53,cable
neviaaaa,5,Kabelnya bagus nih pengisian dayanya cepet banget. Tapi sayang cuma bisa buat ngecas aja. Thanks seller :),2023-04-11 05:18:19,cable
f*****e,5,alhamdullilah akhirnya sampai jugak barangnya terimakasih yaa,2022-07-10 06:06:42,cable
niaaa1517,5,"Alhamdulillah... Toko ini amanah sekali... Kemaren beli kabel data rusak gara2 expesidi... Tp ini diganti... Terimakasih
Nggak akan kapok deeh beli disini... Langganan...",2022-04-30 06:06:52,cable
rosmayanti7,5,makasih sudah sampai..mudah2n awet lah... biasanya sy beli kabel kek gini umur pakainya ga sampe 6 bln..pliss awet yaaa,2022-09-08 06:03:27,cable
y*****o,4,"Fitur Terbaik:kabel std 1A .. murah kok
Sepadan dengan Harga:sepadan

Macaron ok punya ..produk std 1A murah.. banding brand2 lain.. gak jelas harga & kualitas..

Pasang std tinggi dong produk real 2A dg jelas .. biar jd rujukan termurah jg.. yg mana nih?
Bedakan 1A vs 2A.. 

Mau beli lowend mu.. dtgu ..",2024-03-04 03:31:03,cable
p*****r,5,"Warna:hitam
Fungsi:fungsi baik
Fitur:bagus

Cocok pas",2024-12-17 06:12:53,cable
u*****h,4,"Sepadan dengan Harga:ya
Fitur Terbaik:b aja

murcee harganyaaa tp kabelnya agak lama ngisi di hp nyaa but oke laa pengiriman lumayan cepet juga",2023-04-02 04:22:31,cable
syahiramadu,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baru

Gak ada yang kurang satu pun.
Realpic semua nya ready, amanah toko nya.
Berpungsi dengan baik semua nya.
Buat yang belum order jangan ragu kalau mau order di toko ini.
Terima kasih shopee dan seller. Ini
Sudah langganan",2022-08-08 06:43:31,cable
h*****a,1,JELAS² SAYA MINTA WARNA BIRU tapi malah dikirimbya warna hijau ga ngerti deh salah siapa,2022-07-22 01:33:12,cable
zulfajeon97,5,"Warna:lilac warna kesukaan
Fungsi:ngisi daya hp/pindah file
Fitur:blm dicoba

Bagus sesuai pict tp ada kabel satunya ada yg powal sdkit trs ada sedikit lecet² gt sesuai harga lah, semoga awet",2024-10-09 10:47:22,cable
faturr2999,5,"Fitur Terbaik:bisa ngecas baterai yg habis sampai penuh kalo ga dicabut duluan
Sepadan dengan Harga:murce

bisa ngecas baterai hp yg habis baterai
bisa ngecas power bank yg habis baterai
bisa ngecas lampu portable yg habis baterai
bisa ngecas tws yg habis baterai
bisa ngecas speaker bluetooth yg habis baterai
bisa ngecas pompa ikan yg habis baterai
bisa ngecas pompa galon yg habis baterai
bisa ngecas mesin cukuran yg habis baterai
biaa ngecas jam tangan yg habis baterai
bisa ngecas mainan yg habis baterai
bisa ngecas kamera yg habis baterai
bisa ngecas blender mini yg habis baterai
bisa ngecas hp xiaomi
bisa ngecas hp vivo
bisa ngecas hp samsung
bisa ngecas hp nokia
bisa ngecas hp poco
bisa ngecas hp realme
bisa ngecas hp asus
bisa ngecas hp blackberry
bisa ngecas hp motorola
bisa ngecas hp siemen
bisa ngecas hp LG
bisa ngecas hp blueberry
bisa ngecas hp redberry
bisa ngecas hp raspberry
bisa ngecas hp esia
bisa ngecas hp infinix
bisa ngecas hp smartfren",2023-01-28 13:55:05,cable
jnpcell,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:berfungsi dengan baik.

Pesanan sudah diterima, pengiriman cepat, dan semua barang berfungsi. Terimaksih kak seller, shopee, dan abang kurir. Semoga sukses selalu.",2024-02-18 04:36:43,cable
r*****i,5,"Produk sesuai pesanan, bagus dan berfungsi dengan baikkkk",2022-09-22 03:07:27,cable
ediqilla,1,"Respon Admin Lama, 
Barang yang di kirim tidak sesuai, pesennya 4 item di kirim cuman 2 itu pun tidak lengkap, tokonya PENIPU dan tidak detail dalam pesanannya customer beli, harusnya sebagai penjual harus detail, jangan lagi deh beli di sini hati"", saya cukup kecewa aja,",2024-08-01 02:56:35,cable
r*****_,4,"Fitur Terbaik:bgus
Sepadan dengan Harga:sepadan

Lumayan lama ngisinya,  gampang rusak pulaa",2022-07-24 05:15:50,cable
k*****5,5,Pengemasan dan pengiriman cepat. Semua barang berfungsi.,2022-06-09 06:00:19,cable
t*****a,4,"Pengemasannya lumayan cepet, pengirimannya juga cukup cepat",2024-10-09 10:00:09,cable
k*****8,3,Harga cukup ekonomis dan harga cukup terjangkau serta harga cukup kompetitif,2022-09-08 05:08:36,cable
syhrlez03,5,"Warna:sesuai
Fungsi:lumayan cepat tpi logo fast charge kga muncul
Fitur:berguna

Lumayan lah buat sementara dlu dri pda gak ada tnks seller kga ada kendala buat barangnya top dah🤳🤳😂",2024-11-20 06:18:03,cable
m*****0,3,Yg di beli kabel data yg datang malah handset😌 pdhl butuh nya kabel data😔 sangat kecewa😌 tp gpp lah semoga bagus barangnya.. Lain kali lebih teliti lgi dah tokonya,2022-06-03 07:06:02,cable
citrahsnaa,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:alhamdulilah bagus

bisa digunakan td sudah di coba untuk mengcarger handphone dan dapat berfungsi warna pink nya bagus bangettt lumayan panjang juga harga segitu murah tp kualitas bagus ga ngecewain",2023-05-22 04:43:59,cable
ftfgu_2zf8,5,"Warna:menarik dan kalem
Fungsi:bagus tapi tidak terlalu cepat ngecasnya
Fitur:berguna",2025-01-07 09:39:42,cable
6*****c,4,"Warna:warna ungu, putih
Fungsi:lama banget ngisi daya nya tp sesuai harga si tpi ini lama bgt pls💔
Fitur:lumayan sesuai harga si",2024-12-07 02:04:09,cable
_z3c48u6zn,5,"Warna:ungu
Fungsi:sangat berguna untuk sehari hari
Fitur:bagus dan berguna

Di kira casan nya ga berguna eh yang pas di coba malah bagus banget pokoknya terimakasih untuk toko pasti jadi langganan di sini",2024-10-06 07:06:30,cable
_da19qcf6_,5,"Fitur Terbaik:iyaaa bgttt
Sepadan dengan Harga:sangat sepadan 🌷

bagus kabel charger nya tebel and cepet masuk nya demi apa cmn harga 2rbuan sebagus itu pen nangis 😭❤️
next nnti mau order lagi hehehe❤️🌷",2024-01-04 12:04:45,cable
t*****g,5,"Warna:menarik
Fungsi:buat cas hp
Fitur:bagus dan berguna

Pesannya casan kecil datang nya malah yg lebar warna nya jg ga pesan ungu datng nya ungu, om kurir mah selalu baik dan ramah",2025-01-07 00:36:59,cable
s*****a,5,"Makasih ka, pengiriman cepat packing rapi barang bagus
Tengkyu",2022-06-06 14:23:18,cable
a*****i,5,apek..pesen 3 nu datang mun hiji.atuh kumaha ari kaka.....moga gusti nu agung ngahampura...,2023-05-18 11:58:35,cable
r*****3,4,"Suka banget sama produknya,, udah harganya murah bagus lagi",2022-04-20 01:55:26,cable
salsaatprilia,5,"Fitur Terbaik:baik sekali
Sepadan dengan Harga:kualitas ok murah tidak murahan ya gais

Barang datang ok baget bagus untuk kedepannya aku jadi meber dan akn pesan lagi ya makasih toko tokonya",2024-01-14 13:09:53,cable
e*****3,4,barangnya sudah sampai dan di terima dengan baik.terimakasih ka.,2022-09-14 18:31:00,cable
a*****l,3,"Fungsi:Gak tau
Warna:sesuai
Kegunaan:Blm coba

Tidak sesuai display, cuma 3 warna putih doang yg sesuai gambar, harga segitu ya ya ya yah gitu lah lumayan,semoga fungsi",2024-08-14 12:18:07,cable
d*****3,5,"pengiriman sesuai dengan pesanan, packaging tebel jd aman",2023-06-04 17:02:04,cable
solo_raya99,1,"Sepadan dengan Harga:Tidak sesuai dengan gambar, kabelnya JELEK tanpa merk dan terlalu PENDEK. Harga terlalu mahal untuk kualitas seburuk ini.

TOLONG JANGAN ADA YG BELANJA DI TOKO INI.. CUKUP SAYA SAJA YG TERTIPU. 
baru pertama belanja di toko ini udah mengecewakan sekali.. Aplagi saya belinya banyak.",2024-03-15 10:43:20,cable
a*****3,5,"barang sampai tujuan..
sesuai pesanan terimakasih bosku.",2022-06-01 02:56:06,cable
a*****i,5,"Fitur Terbaik:lumayan
Sepadan dengan Harga:murah",2022-08-05 03:38:46,cable
d*****0,5,"Fitur Terbaik:b 80
Sepadan dengan Harga:h

Oke mantap barang sesuai pengiriman juga cepat packing rapih terima kasih next order lagi disini keren gans pertahankan
Kurir juga cepat mantulin",2022-12-03 15:57:29,cable
p*****6,5,"Warna:ungu

Sesuai Dengan ekspektasi 🤩",2024-09-29 09:55:56,cable
ila2627,5,"Sepadan dengan Harga:iya sesuai harga
Fitur Terbaik:bagus

Kabel datanya warna hitam berfungsi dengan baik pengemasan baik makasih seller puas banget semoga awet aamiin suka bismillah awet",2022-08-02 08:24:07,cable
arfanrizkimaryadi,4,"Fitur Terbaik:lumayan
Sepadan dengan Harga:lumayan

Paket sudah sampai dari kemarin .. cuma baru saya cek sekarang tanggal 8 bulan september tahun 2022 jam nya lupa jam berapa waktu pada saat pengecekan",2022-09-08 08:21:56,cable
1*****b,1,"Warna:sesuai
Fitur:ga mau nyala

Barangnya udh datang tapi sayang ga idup",2024-09-14 13:10:46,cable
n*****_,5,pengiriman cepatt cuma 2 hari ajaa 😻😻,2023-02-22 12:50:54,cable
a*****m,5,"Dah pake shopee sejak 2016/2017 dan telah belanja kesekian kalinya, JUJUR ini salahsatu toko/seller terbaik sngat terbaik yg pernah sy tempat belanja, sangat responship, ramah & sopan banget yg paling sya ajukan jempol bintang 5 SANGAT BERTANGGUNG JAWAB trhadap produknya... terimakasih 👍👍👍👍🙏",2022-06-07 12:32:36,cable
z*****n,5,"Fitur Terbaik:bisa buat nge-charge hape
Sepadan dengan Harga:lumayan lah yang penting bisa dipake

Kabelnya bisa dipake buat nge-charge hape merk apapun hanya saja kecepat charger nya masih standar padahal sudah pakai adaptor yang fast charging katanya",2022-07-27 04:33:03,cable
kirani1922,3,"Warna:tidak sesuai warna nya
Fungsi:casan HP
Fitur:menambah batrai hp",2024-09-18 05:19:09,cable
t*****n,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan",2023-04-06 07:45:45,cable
j*****n,5,"Fitur Terbaik:bagus baik
Sepadan dengan Harga:trims

Sma sekitar yang sudah booking
Sma kartika
Sma HI
Sma 35
Sma 86
Sma 87
Barang Sdh ditrma
Barang berkualitas
Barang sesuai yang dipesan kan
Produk original
Kurir nya baik 
Lope lope 😘
❤️❤️",2022-09-04 02:11:10,cable
_hslnht81r,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:sangat murah

Bener² fast charger, ga kaleng².., prosesnya jg cepat, terima kasih Seller, terima kasih Ekspedisi, terima kasih Kurir, terima kasih Shopee.. 🙏👍",2023-05-02 12:15:55,cable
collectiioon.id,1,"Warna:putih
Fungsi:tidak berfungsi
Fitur:kabel

baru pertama kali cek out tapi, gak berfungsi huhuhu",2024-11-12 16:31:23,cable
byy.sasa,5,Berfungsi dengan baik semoga awet,2023-06-06 12:03:13,cable
ugp5bqht6v,4,Untuk pengisian batrai Ga bgtu Cpt dan susah untuk dimasukan ke lubang casan,2024-07-30 21:47:34,cable
kalkalif,5,"Fitur Terbaik:elastis
Sepadan dengan Harga:sepadan murah

Kualitas standart harga murah elastis lumayan bisa ngecas juga cepat ngecasnya warna sesuai pesanan kirimnya juga cepat makasih shopee makasih kurirnya juga",2022-09-12 17:49:22,cable
nirranda,4,Barang bagus tpi sayang barang kurang 1 yg warna ungu nya seharus nya dua tpi yg datang hanya satu,2024-02-06 05:04:18,cable
l*****p,4,Kabelnya kurang bagus lama banget buat ngecas udah gitu kadang tidak nyambung ya sudahlah namanya juga murah terima kasih,2024-04-08 14:25:12,cable
ap_foodandco,3,"Saya pesan 16 item yg terkirim 15 item . Saya suda punya etikat baik utk meminta solusi ,tetapi dari pihak penjual hanya berbicara ""baik kak"" berulang x . Tapi hasil nihil . Jadi maaf saya memberi nilai yg semestinya menurut saya . Terima kasih . Saya kecewa dgn toko ini .",2023-06-07 02:48:32,cable
,1,"ih sumpah ini pengiriman nya lama banget, terus juga charger nya gabisa dipake sama sekali gila sih. nyesel beli disiniii. chuaks",2022-10-07 03:04:15,cable
